Country code;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100
174;156.3340;160.4630;164.3380;168.0460;171.6600;175.2300;178.7910;182.3590;185.9310;189.4980;193.0520;196.6050;200.1990;203.9160;207.8560;212.0970;216.7280;221.7550;227.0750;232.5290;238.0320;243.4810;249.0000;254.9970;262.0300;270.4670;280.4640;291.8160;304.0710;316.5820;328.8610;340.7780;352.4160;363.7590;374.8520;385.7400;396.3910;406.7980;417.0770;427.3920;437.8760;448.5760;459.5150;470.7650;482.4010;494.4860;507.0620;520.1510;533.7540;547.8640;562.4690;577.5690;593.1700;609.2710;625.8760;642.9740;660.5590;678.6020;697.0340;715.7740;734.7500;753.9430;773.3440;792.9130;812.6080;832.4030;852.2850;872.2690;892.3970;912.7310;933.3260;954.1940;975.3500;996.8520;1018.7690;1041.1510;1064.0160;1087.3610;1111.1880;1135.4930;1160.2610;1185.4900;1211.1570;1237.2090;1263.5760;1290.1980;1317.0490;1344.1040;1371.3120;1398.6150;1425.9670;1453.3680;1480.8150;1508.2560;1535.6280;1562.9080;1590.0440;1617.0920;1644.2730;1671.8840;1700.1300;1729.0950;1758.6990;1788.7800;1819.0960;1849.4660;1879.8320;1910.2260;1940.6570;1971.1590;2001.7490;2032.4080;2063.0880;2093.7570;2124.3760;2154.9100;2185.3360;2215.6330;2245.7710;2275.7210;2305.4550;2334.9510;2364.1940;2393.1730;2421.8800;2450.3070;2478.4400;2506.2680;2533.7840;2560.9870;2587.8700;2614.4260;2640.6460;2666.5230;2692.0510;2717.2220;2742.0280;2766.4650;2790.5200;2814.1900;2837.4660;2860.3400;2882.8040;2904.8520;2926.4760;2947.6690;2968.4230;2988.7310;3008.5850;3027.9780;3046.9010
262;62.0010;63.4640;65.0220;66.6490;68.3530;70.1780;72.2030;74.5390;77.3300;80.7300;84.8770;89.8530;95.6520;102.1650;109.2220;116.7060;124.6880;133.2530;142.3200;151.7820;161.6220;171.5190;181.6220;192.9220;206.7630;223.9630;245.3260;270.2220;296.3070;320.3320;340.1330;354.3040;363.9400;372.3860;384.4090;403.2210;430.3670;464.2020;500.8760;534.8620;562.2900;581.6410;594.4370;603.5340;613.2190;626.5370;644.4340;665.7550;688.9400;711.5730;731.9300;749.6040;765.2830;779.6400;793.7380;808.3670;823.6820;839.4530;855.6360;872.0900;888.7160;905.5640;922.7080;940.0900;957.6250;975.2550;992.9290;1010.6810;1028.6500;1047.0270;1065.9350;1085.4240;1105.4000;1125.6640;1145.9370;1166.0090;1185.8080;1205.3660;1224.7070;1243.8940;1262.9710;1281.9270;1300.7340;1319.4090;1337.9740;1356.4430;1374.8190;1393.0980;1411.2820;1429.3740;1447.3730;1465.2450;1482.9760;1500.5980;1518.1580;1535.6700;1553.1640;1570.5640;1587.6450;1604.1050;1619.7320;1634.4320;1648.2720;1661.4000;1674.0500;1686.3910;1698.4680;1710.2350;1721.6800;1732.7670;1743.4710;1753.8020;1763.7840;1773.4200;1782.7130;1791.6660;1800.2820;1808.5680;1816.5340;1824.1940;1831.5580;1838.6310;1845.4150;1851.9130;1858.1240;1864.0500;1869.6930;1875.0560;1880.1390;1884.9440;1889.4700;1893.7190;1897.6910;1901.3870;1904.8010;1907.9360;1910.7930;1913.3730;1915.6750;1917.6980;1919.4400;1920.9050;1922.1020;1923.0370;1923.7220;1924.1680;1924.3840;1924.3820;1924.1710;1923.7610;1923.1610
232;1141.3000;1162.4550;1185.4260;1210.0630;1236.2480;1263.8990;1292.9700;1323.4500;1355.3550;1388.7250;1423.5990;1459.9880;1497.8550;1537.1050;1577.6130;1619.3010;1662.2470;1706.5390;1752.1230;1798.9340;1847.0000;1896.0280;1946.2130;1998.6320;2054.7270;2115.4000;2181.1780;2251.3970;2324.2900;2397.3870;2468.9020;2537.3330;2602.9660;2667.8680;2735.1210;2806.4560;2884.3880;2967.0480;3046.6740;3112.6540;3158.2950;3180.4300;3184.0190;3180.5410;3186.0630;3212.5030;3263.0160;3335.1570;3428.2640;3539.8850;3667.5760;3812.4730;3973.9730;4145.5000;4318.3430;4486.1550;4645.8370;4798.5610;4947.5210;5097.9980;5253.6760;5415.2800;5580.8620;5748.3040;5914.5100;6077.2640;6235.9310;6391.2800;6544.2080;6696.1640;6848.2540;7000.7120;7153.3200;7306.2190;7459.4840;7613.2050;7767.4740;7922.4680;8078.4430;8235.6910;8394.4030;8554.6090;8716.1980;8879.0140;9042.8210;9207.3720;9372.5400;9538.1240;9703.6840;9868.6940;10032.7010;10195.4630;10356.8050;10516.4240;10674.0220;10829.3500;10982.2350;11132.5740;11280.3080;11425.4200;11567.9120;11707.7190;11844.8330;11979.3880;12111.5800;12241.5620;12369.3660;12494.9820;12618.4710;12739.8940;12859.2890;12976.6670;13092.0070;13205.2610;13316.3600;13425.2360;13531.8490;13636.1450;13738.0180;13837.3380;13933.9930;14027.9300;14119.0950;14207.3740;14292.6420;14374.8050;14453.8120;14529.6590;14602.3710;14671.9980;14738.5840;14802.1430;14862.6870;14920.2670;14974.9440;15026.7780;15075.8070;15122.0690;15165.6320;15206.5650;15244.9320;15280.7830;15314.1560;15345.0800;15373.5860;15399.7020;15423.4630;15444.9060;15464.0740;15481.0170;15495.7860
231;18433.8660;18788.3300;19150.8850;19522.3000;19903.9190;20297.6640;20706.0780;21132.2830;21579.8280;22052.4510;22553.3500;23084.4060;23645.5080;24234.2540;24846.7850;25480.2020;26128.4350;26790.9920;27476.5460;28197.4840;28959.3820;29777.9850;30642.9200;31503.2060;32289.6830;32958.9640;33486.2880;33903.6180;34294.0300;34773.6400;35426.2820;36282.5540;37319.3280;38500.8290;39768.0790;41077.5170;42417.8730;43802.4790;45240.3220;46747.6120;48333.2610;49998.8450;51730.2880;53502.2110;55281.0540;57042.1970;58774.3780;60481.7390;62174.1710;63868.8060;65577.8970;67303.7310;69040.6690;70784.0120;72526.6200;74263.8610;75993.4030;77718.4360;79446.4190;81187.7510;82949.5410;84734.2620;86538.5340;88356.3730;90178.9510;91999.5090;93815.4510;95627.4460;97435.7840;99241.8090;101045.9960;102846.9950;104642.2240;106429.4340;108205.9870;109969.3600;111717.9720;113449.9970;115162.3630;116851.6130;118514.8630;120150.3350;121756.9420;123333.4490;124878.9030;126392.5230;127873.2950;129320.6210;130734.7640;132116.4040;133466.0290;134783.4070;136068.1800;137320.5970;138541.0080;139729.6100;140886.0920;142010.0960;143101.6400;144160.7820;145187.3040;146180.9920;147140.9590;148065.4400;148952.1980;149799.4150;150606.2040;151372.2180;152096.8500;152779.6480;153420.2040;154018.2220;154573.3300;155085.0400;155552.8520;155976.5220;156356.0860;156691.9650;156984.8650;157235.7480;157445.5650;157614.9980;157744.7650;157835.9610;157889.8120;157907.5220;157890.1570;157838.7570;157754.4970;157638.5890;157492.2590;157316.7230;157113.2170;156883.0310;156627.4850;156347.9050;156045.4370;155721.3730;155377.3470;155015.1280;154636.2780;154242.0480;153833.4130;153411.1690;152976.0340;152528.7460;152070.0990;151600.9650;151122.2890;150635.0990;150140.4910
404;6076.7570;6240.1790;6412.3840;6593.1310;6782.3100;6979.9520;7186.2250;7401.4330;7626.0080;7860.4820;8105.4350;8361.4280;8628.9490;8908.3880;9200.1070;9504.6350;9822.4190;10154.3820;10502.1230;10867.5760;11252.3180;11657.3210;12082.9890;12529.6220;12997.2740;13486.1160;13995.9820;14527.3910;15081.9230;15661.5930;16267.5580;16899.9580;17557.4660;18237.8300;18937.9690;19655.1920;20387.7010;21134.4040;21894.0260;22665.4470;23447.1770;24240.1080;25042.3300;25846.4360;26642.8870;27425.7200;28191.5970;28944.7800;29696.4100;30462.1540;31253.7010;32076.1860;32927.8640;33805.3010;34702.1760;35614.5760;36540.9480;37485.2460;38455.4180;39462.1880;40512.6820;41609.7280;42749.4180;43923.7190;45121.0400;46332.4880;47555.6630;48791.5300;50038.6400;51296.2450;52563.9090;53840.3580;55125.2880;56420.6810;57729.5220;59054.1510;60394.9660;61751.7660;63125.5780;64517.4900;65928.2210;67357.9350;68806.3290;70272.9430;71757.0390;73257.7670;74774.5730;76306.5640;77852.0380;79408.9260;80975.3690;82550.1410;84132.2070;85720.1020;87312.3210;88907.4680;90504.4540;92102.2140;93699.4420;95294.8090;96887.1930;98475.5350;100059.2200;101638.1450;103212.5150;104782.3180;106347.0180;107905.8000;109458.0380;111003.0530;112540.1600;114068.7440;115588.1530;117097.5970;118596.2300;120083.2460;121557.9460;123019.6610;124467.6360;125901.1110;127319.3570;128721.6800;130107.4340;131476.0070;132826.8060;134159.2420;135472.7310;136766.6570;138040.3610;139293.1730;140524.4700;141733.7130;142920.4240;144084.1310;145224.3950;146340.7940;147432.9460;148500.4620;149542.9330;150559.9550;151551.1820;152516.3430;153455.2390;154367.7260;155253.6960;156113.0670;156945.7700;157751.7510;158530.9690;159283.3950;160009.0160
450;4083.5540;4168.9390;4258.1860;4351.1320;4447.6730;4547.7590;4651.4040;4758.6770;4869.6980;4984.6310;5103.6520;5226.9220;5354.5590;5486.6250;5623.1610;5764.2780;5909.9960;6060.5900;6216.7390;6379.3090;6548.9220;6725.6660;6909.3760;7100.0760;7297.7110;7502.0970;7713.9830;7933.1280;8157.2150;8383.1240;8608.9640;8833.8750;9059.5590;9289.8820;9530.1970;9784.5590;10054.5430;10339.7390;10639.8040;10953.6630;11280.6250;11620.7180;11974.7240;12343.4960;12728.1170;13129.2270;13547.2710;13981.6660;14430.7390;14892.1720;15364.2720;15846.4120;16338.9680;16842.4820;17357.9130;17885.9670;18426.8700;18980.3910;19546.2820;20124.1500;20713.8190;21315.1350;21928.5180;22555.0460;23196.1550;23852.8600;24525.4130;25213.4610;25916.6290;26634.2870;27365.8380;28111.0350;28869.5880;29640.7650;30423.6880;31217.5690;32021.9770;32836.4960;33660.3700;34492.7840;35333.0760;36180.7560;37035.6110;37897.6310;38766.9710;39643.7090;40527.6230;41418.4370;42316.1180;43220.6710;44132.0320;45049.9220;45974.0520;46904.3070;47840.5930;48782.6890;49730.3120;50682.9050;51639.5960;52599.3270;53561.1730;54524.5430;55489.0060;56453.9760;57418.8930;58383.2180;59346.4090;60307.9680;61267.4760;62224.5550;63178.8130;64129.7860;65077.0110;66020.1050;66958.7080;67892.4340;68820.8330;69743.4360;70659.8030;71569.4900;72472.0340;73367.0040;74253.8980;75132.1020;76000.9500;76859.8310;77708.3310;78546.0570;79372.4620;80186.9840;80989.1580;81778.5870;82555.0610;83318.5460;84069.1290;84806.8340;85531.5170;86242.9390;86940.9370;87625.3370;88295.9780;88952.7290;89595.4810;90224.1410;90838.6210;91438.8330;92024.6820;92596.0690;93152.8850;93695.0170;94222.3450
454;2880.7000;2930.1560;2984.1640;3041.8770;3102.6750;3166.1570;3232.1620;3300.7510;3372.1830;3446.8710;3525.2460;3607.6120;3694.0220;3784.2240;3877.8130;3974.6820;4074.6490;4178.3780;4287.6270;4404.7090;4531.2800;4667.8890;4814.0730;4969.1750;5132.0870;5301.8610;5481.0740;5670.1990;5863.9330;6055.0460;6239.8980;6409.1110;6567.3270;6741.2490;6967.3880;7268.2570;7661.0080;8128.3400;8616.6020;9051.2250;9380.8920;9583.6960;9681.7280;9721.6200;9772.1640;9883.3500;10070.6050;10319.1250;10612.3530;10922.2650;11228.7560;11529.3370;11833.1020;12144.9450;12472.7940;12822.5870;13195.3290;13589.4040;14005.1130;14442.2900;14900.8410;15380.8880;15882.8150;16406.9450;16953.6140;17522.8080;18114.8570;18729.0120;19362.8310;20013.0790;20677.4070;21355.0690;22046.6240;22752.6910;23474.4310;24212.8780;24968.3350;25741.0570;26532.0750;27342.6250;28173.8330;29026.1120;29900.0470;30797.1170;31719.0500;32667.0830;33641.6940;34642.6510;35669.5130;36721.4730;37797.7300;38898.0520;40022.0010;41168.2450;42335.1350;43521.2880;44726.0950;45949.1530;47189.5720;48446.4460;49719.0990;51007.0430;52310.1980;53628.8580;54963.5890;56314.8610;57682.5550;59066.6240;60467.7100;61886.6440;63323.9760;64779.7140;66253.5130;67745.0730;69253.9480;70779.6220;72321.7290;73879.7160;75452.5960;77039.1800;78638.3860;80249.5650;81872.0900;83504.9120;85146.9000;86797.0910;88454.7580;90119.4470;91790.8400;93468.7690;95153.0200;96843.0740;98538.4580;100239.0720;101944.9240;103655.8800;105371.5220;107091.2440;108814.4720;110540.5520;112268.8040;113998.5400;115729.0580;117459.6280;119189.4730;120917.7570;122643.5780;124365.9670;126083.8810;127796.2120;129501.7830
480;493.2540;506.3930;521.0870;536.8590;553.3380;570.2580;587.4650;604.9130;622.6420;640.7580;659.3510;678.4080;697.7380;716.9440;735.5080;753.0650;769.4720;784.8330;799.3290;813.2580;826.8620;840.1080;852.9810;865.7770;878.8700;892.4920;906.8250;921.7180;936.6600;950.9310;964.0230;975.8520;986.6200;996.4760;1005.6690;1014.4500;1022.7040;1030.5420;1038.7040;1048.1610;1059.5480;1073.2500;1088.9390;1105.6590;1122.0400;1137.0980;1150.4480;1162.3880;1173.4510;1184.4700;1196.0270;1208.2790;1220.9350;1233.5940;1245.6690;1256.7420;1266.6840;1275.6500;1283.8490;1291.6090;1299.1720;1306.5930;1313.8030;1320.7850;1327.4880;1333.8750;1339.9580;1345.7620;1351.2830;1356.5190;1361.4650;1366.1190;1370.4790;1374.5450;1378.3140;1381.7850;1384.9560;1387.8220;1390.3750;1392.6010;1394.4920;1396.0460;1397.2630;1398.1420;1398.6790;1398.8740;1398.7300;1398.2520;1397.4490;1396.3340;1394.9190;1393.2120;1391.2240;1388.9670;1386.4590;1383.7150;1380.7480;1377.5680;1374.1920;1370.6360;1366.9150;1363.0410;1359.0260;1354.8850;1350.6320;1346.2800;1341.8400;1337.3240;1332.7380;1328.0890;1323.3850;1318.6330;1313.8420;1309.0190;1304.1720;1299.3090;1294.4360;1289.5570;1284.6770;1279.7920;1274.9060;1270.0230;1265.1510;1260.2900;1255.4440;1250.6150;1245.8080;1241.0300;1236.2930;1231.6110;1226.9980;1222.4610;1218.0050;1213.6300;1209.3390;1205.1300;1201.0090;1196.9830;1193.0650;1189.2660;1185.5980;1182.0670;1178.6770;1175.4270;1172.3180;1169.3500;1166.5260;1163.8480;1161.3230;1158.9550;1156.7510
175;15.1410;15.7420;16.4680;17.2770;18.1380;19.0320;19.9510;20.8970;21.8850;22.9320;24.0550;25.2620;26.5420;27.8610;29.1750;30.4550;31.6840;32.8810;34.0870;35.3640;36.7550;38.2900;39.9550;41.7120;43.4950;45.2680;47.0160;48.7770;50.6300;52.6840;55.0160;57.6650;60.6180;63.8440;67.2870;70.9120;74.6850;78.6300;82.8290;87.4020;92.4130;97.9010;103.7950;109.9180;116.0280;121.9490;127.6240;133.0890;138.3840;143.5850;148.7530;153.8870;158.9830;164.1010;169.3150;174.6810;180.2170;185.9220;191.8050;197.8700;204.1140;210.5520;217.1720;223.9070;230.6700;237.3960;244.0630;250.6900;257.2960;263.9220;270.5980;277.3260;284.1020;290.9520;297.9110;304.9990;312.2250;319.5810;327.0560;334.6310;342.2880;350.0210;357.8240;365.6730;373.5450;381.4170;389.2760;397.1120;404.9150;412.6770;420.3890;428.0410;435.6250;443.1320;450.5540;457.8860;465.1210;472.2560;479.2910;486.2230;493.0560;499.7850;506.4100;512.9340;519.3620;525.7000;531.9460;538.0990;544.1580;550.1190;555.9820;561.7450;567.4070;572.9650;578.4150;583.7550;588.9820;594.0950;599.0940;603.9730;608.7340;613.3730;617.8880;622.2820;626.5540;630.7040;634.7320;638.6340;642.4060;646.0450;649.5480;652.9120;656.1350;659.2120;662.1320;664.8940;667.4930;669.9300;672.2080;674.3270;676.2900;678.1000;679.7590;681.2680;682.6320;683.8520;684.9350;685.8860;686.7130;687.4230;688.0260
508;6442.1330;6535.8910;6636.0350;6742.2520;6854.3150;6972.0810;7095.4980;7224.5980;7359.4900;7500.3350;7647.2980;7800.4840;7959.8850;8125.3660;8296.7140;8473.8390;8657.1600;8847.0110;9043.1650;9245.2750;9453.3850;9665.5650;9882.4270;10109.4260;10353.9430;10620.2680;10908.8780;11214.8340;11530.0220;11843.3820;12145.5010;12441.6430;12731.2310;12992.9620;13199.2590;13334.9720;13384.4090;13365.2010;13336.2170;13378.1000;13547.0760;13867.4220;14318.1670;14854.5900;15409.3810;15933.4520;16412.8930;16862.3850;17295.5210;17735.9920;18200.6560;18691.4610;19200.0210;19721.0090;20246.2870;20770.0130;21290.9520;21811.3260;22332.9000;22858.6070;23390.7650;23929.7080;24475.1860;25028.3130;25590.3350;26162.2120;26744.4740;27337.2360;27940.4610;28553.8880;29177.2680;29810.4100;30453.2360;31105.6580;31767.5900;32438.7440;33118.8630;33807.2070;34502.3800;35202.6430;35906.5450;36613.4180;37322.8730;38034.1070;38746.3410;39458.9640;40171.4780;40883.6870;41595.7320;42307.9690;43020.6850;43733.7070;44446.9170;45160.7470;45875.7780;46592.3760;47310.5090;48029.8600;48750.1290;49470.8950;50191.7070;50912.2440;51632.0870;52350.5260;53066.7280;53779.9210;54489.6090;55195.2950;55896.2050;56591.4970;57280.4510;57962.5740;58637.5130;59304.8840;59964.3630;60615.6770;61258.4900;61892.5940;62518.0250;63134.9370;63743.4090;64343.2970;64934.3960;65516.6570;66090.0470;66654.4810;67209.8650;67755.9900;68292.5030;68818.9760;69335.0500;69840.5550;70335.3850;70819.3300;71292.1850;71753.7940;72204.0600;72642.9520;73070.4780;73486.6900;73891.6550;74285.4410;74668.1230;75039.7910;75400.5600;75750.5800;76090.0370;76419.1580;76738.2070;77047.4890;77347.3490
638;248.1110;259.2370;268.3740;276.3610;283.8700;291.4000;299.2760;307.6530;316.5350;325.8050;335.3290;345.0510;355.0870;365.7650;377.5110;390.5310;405.1030;420.8700;436.6270;450.7460;462.0960;470.2530;475.6640;479.1600;481.9930;485.1340;488.7630;492.7570;497.4280;503.0710;509.8830;518.0990;527.6820;538.1950;549.0000;559.6400;569.9400;580.0480;590.2030;600.7800;612.0340;624.0060;636.5470;649.4880;662.5900;675.6640;688.6600;701.5770;714.3270;726.8170;738.9840;750.7710;762.1780;773.2640;784.1240;794.8330;805.3990;815.8030;826.0480;836.1370;846.0680;855.8490;865.4790;874.9440;884.2210;893.2940;902.1550;910.8120;919.2650;927.5260;935.6010;943.4890;951.1860;958.6940;966.0170;973.1540;980.1060;986.8690;993.4390;999.8100;1005.9740;1011.9300;1017.6750;1023.2070;1028.5220;1033.6180;1038.4930;1043.1450;1047.5710;1051.7660;1055.7270;1059.4590;1062.9650;1066.2430;1069.2880;1072.1010;1074.6820;1077.0440;1079.2260;1081.2710;1083.2150;1085.0750;1086.8500;1088.5380;1090.1250;1091.6050;1092.9810;1094.2620;1095.4540;1096.5580;1097.5820;1098.5270;1099.3950;1100.1870;1100.9050;1101.5470;1102.1170;1102.6150;1103.0420;1103.4070;1103.7060;1103.9440;1104.1200;1104.2290;1104.2670;1104.2290;1104.1160;1103.9310;1103.6690;1103.3310;1102.9180;1102.4290;1101.8690;1101.2440;1100.5580;1099.8190;1099.0290;1098.1950;1097.3230;1096.4240;1095.5050;1094.5720;1093.6300;1092.6770;1091.7160;1090.7480;1089.7750;1088.8000;1087.8260;1086.8580;1085.9020
646;2072.1950;2128.0120;2187.5040;2250.4070;2316.4890;2385.5530;2457.4360;2532.0040;2609.1620;2688.8440;2771.0180;2855.6920;2942.9080;3032.7450;3125.3150;3220.7700;3319.2290;3420.8900;3526.0880;3635.2270;3748.6720;3866.5010;3988.8950;4116.4460;4249.8610;4389.6190;4536.0570;4688.9970;4847.7470;5011.2990;5178.9270;5343.1290;5502.5310;5669.0240;5859.2700;6080.9070;6356.2300;6672.1240;6959.5990;7124.8700;7109.5380;6871.1920;6452.6880;5984.4490;5648.3060;5570.2060;5803.8300;6297.7330;6944.1160;7582.8610;8098.3440;8456.9680;8696.3780;8857.8590;9009.6550;9201.7270;9441.4060;9710.5310;10004.0920;10311.2750;10624.0050;10942.9500;11271.7860;11608.4390;11950.3320;12295.3710;12642.7060;12991.9580;13342.1450;13692.3600;14041.9940;14390.5720;14738.1710;15085.5190;15433.7590;15783.8830;16136.1620;16490.8380;16848.8740;17211.4070;17579.3600;17953.0530;18332.6720;18718.7870;19111.9720;19512.5460;19920.5630;20335.6770;20757.2390;21184.3350;21616.0760;22052.0170;22491.5720;22933.4890;23376.2900;23818.7150;24260.1720;24700.2020;25137.8750;25572.2330;26002.5840;26428.4200;26849.7330;27266.9990;27681.0290;28092.4680;28501.3600;28907.6420;29311.7520;29714.2110;30115.3930;30515.3780;30914.0780;31311.4610;31707.4250;32101.8020;32494.4550;32885.1010;33273.2090;33658.1150;34039.2080;34416.1560;34788.6140;35155.9390;35517.4190;35872.4510;36220.6710;36561.8510;36895.7360;37222.1270;37540.8650;37851.7550;38154.6920;38449.7420;38737.0580;39016.7620;39288.8290;39553.2240;39810.0580;40059.4740;40301.5750;40536.4020;40763.9360;40984.1250;41196.9070;41402.2260;41600.0460;41790.3530;41973.1570;42148.4870;42316.3990
690;36.3220;36.8910;37.4510;37.9780;38.4590;38.8990;39.3120;39.7310;40.1950;40.7520;41.4430;42.2900;43.2800;44.3630;45.4690;46.5440;47.5660;48.5540;49.5350;50.5600;51.6590;52.8410;54.0870;55.3570;56.6050;57.7910;58.9060;59.9580;60.9520;61.8970;62.8070;63.6770;64.5050;65.3100;66.1070;66.9140;67.7370;68.5720;69.4110;70.2340;71.0310;71.8000;72.5490;73.2850;74.0160;74.7550;75.4940;76.2350;76.9990;77.8100;78.6850;79.6340;80.6400;81.6600;82.6310;83.5130;84.2910;84.9750;85.5680;86.0790;86.5180;86.8790;87.1690;87.4170;87.6710;87.9590;88.2970;88.6760;89.0800;89.4750;89.8410;90.1730;90.4790;90.7630;91.0320;91.2930;91.5460;91.7860;92.0140;92.2300;92.4310;92.6180;92.7890;92.9410;93.0710;93.1750;93.2520;93.3020;93.3230;93.3130;93.2730;93.2010;93.0980;92.9650;92.8040;92.6160;92.4020;92.1630;91.9030;91.6230;91.3240;91.0090;90.6820;90.3390;89.9870;89.6250;89.2550;88.8780;88.4950;88.1060;87.7110;87.3120;86.9080;86.5020;86.0920;85.6790;85.2650;84.8500;84.4330;84.0170;83.6010;83.1860;82.7720;82.3620;81.9540;81.5500;81.1510;80.7560;80.3660;79.9800;79.5980;79.2210;78.8480;78.4790;78.1150;77.7570;77.4040;77.0550;76.7130;76.3740;76.0390;75.7080;75.3820;75.0600;74.7410;74.4280;74.1190;73.8140;73.5130;73.2150;72.9220
706;2264.0810;2313.5260;2363.7360;2415.0150;2467.6170;2521.7500;2577.5660;2635.1720;2694.6280;2755.9720;2819.2460;2884.5500;2952.0680;3022.0910;3094.9690;3170.9820;3254.9070;3347.8250;3442.4180;3528.4150;3601.2060;3646.7980;3673.5320;3725.1160;3860.9310;4117.9710;4521.0260;5042.5940;5603.5980;6093.7650;6435.5890;6597.7190;6608.1060;6521.1680;6419.6850;6363.7910;6372.3480;6426.5920;6504.5720;6570.2100;6599.2490;6585.0790;6543.3800;6498.4100;6484.2280;6524.6970;6628.5540;6786.6360;6982.9400;7193.1200;7399.0330;7596.9200;7791.2540;7981.9550;8170.8990;8359.8590;8547.4970;8733.4930;8922.2600;9119.8480;9330.8720;9556.8730;9797.4450;10052.8420;10322.7120;10606.7250;10905.5080;11219.3370;11546.9910;11886.7160;12237.2230;12598.0990;12969.6460;13352.1570;13746.1920;14152.1630;14570.0760;14999.7590;15441.2580;15894.6090;16359.8490;16837.0390;17326.2100;17827.3150;18340.2760;18865.0600;19401.6860;19950.2450;20510.8560;21083.6800;21668.8510;22266.3660;22876.2610;23498.7660;24134.1600;24782.6150;25444.1700;26118.6820;26805.9000;27505.4690;28217.0810;28940.5580;29675.7790;30422.5420;31180.6370;31949.8460;32729.9470;33520.7060;34321.8730;35133.1910;35954.3980;36785.2280;37625.4210;38474.7270;39332.8980;40199.6680;41074.7310;41957.7710;42848.4950;43746.6080;44651.7870;45563.6970;46481.9550;47406.1230;48335.7300;49270.3190;50209.4610;51152.7620;52099.8280;53050.2740;54003.6940;54959.6670;55917.7230;56877.3450;57837.9840;58799.1170;59760.2920;60721.0750;61680.9820;62639.5220;63596.2290;64550.6700;65502.4450;66451.1730;67396.4870;68338.0250;69275.4280;70208.3370;71136.3910;72059.2310;72976.4990
800;5158.1930;5306.6890;5453.2440;5599.5410;5747.4150;5898.8510;6056.0120;6221.2140;6396.8410;6585.2200;6788.2190;7006.8230;7240.7640;7488.3660;7746.9880;8014.3520;8290.8370;8576.1660;8866.6410;9157.5690;9445.9320;9730.1740;10012.1250;10296.4440;10589.7630;10897.1360;11221.2470;11561.7340;11917.0480;12284.3150;12662.1310;13049.0120;13447.7690;13866.2910;14315.0900;14801.1130;15327.7180;15891.1430;16482.3650;17088.4260;17699.7170;18314.7010;18935.7260;19561.9670;20193.4320;20831.0750;21473.5920;22123.1850;22788.8430;23482.5330;24213.1200;24984.1810;25794.3970;26641.6270;27521.6320;28431.2040;29370.2510;30339.8950;31339.3920;32367.9090;33424.6830;34509.2050;35620.9770;36759.2740;37923.3290;39112.5010;40326.3790;41564.6880;42827.1410;44113.5180;45423.6650;46757.2080;48114.0600;49494.7230;50899.9500;52330.2090;53785.3240;55264.8120;56768.4130;58295.7770;59846.4290;61419.8790;63015.3960;64631.8940;66268.0780;67922.7170;69594.9620;71283.9270;72988.2850;74706.5800;76437.5130;78180.1330;79933.6500;81697.1540;83469.7800;85250.7450;87039.0640;88834.0730;90635.7150;92444.1950;94259.4140;96080.7120;97906.9990;99737.1930;101570.0400;103404.2960;105239.0050;107073.1220;108905.1800;110733.5670;112556.8040;114373.7300;116183.3300;117984.4600;119776.0070;121556.9060;123326.0690;125082.5290;126825.5220;128554.3840;130268.3850;131966.7390;133648.4840;135312.5190;136957.6610;138582.8630;140187.3100;141770.3800;143331.4790;144870.1030;146385.7510;147877.8090;149345.7080;150789.0740;152207.6050;153600.9570;154968.7510;156310.4910;157625.5940;158913.4210;160173.4290;161405.2240;162608.5390;163783.2000;164929.0650;166045.9920;167133.8120;168192.3290;169221.3120;170220.5000;171189.6000
